timestamp,location_name,area_name,camera_id,camera_type,network_name,ip_address,crowd_count,threat_status,density_level,session_duration,connection_status,reconnect_attempts
2026-05-14T18:18:11.110639,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:11.273830,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:11.284233,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:11.617773,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:11.954315,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:12.111228,Unknown,Unknown,0,Webcam,Local,127.0.0.1,2,NORMAL,0.07233796296296297,0.0,DISCONNECTED,0
2026-05-14T18:18:12.117839,Unknown,Unknown,0,Webcam,Local,127.0.0.1,2,NORMAL,0.07233796296296297,0.0,DISCONNECTED,0
2026-05-14T18:18:12.614365,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:15.408378,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:20.580946,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:22.452425,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:18:22.614035,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:26.482653,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:27.732345,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:18:27.889113,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:28.840242,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:29.023339,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:31.088087,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:31.271251,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:31.616318,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:36.678887,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:42.832680,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:47.918115,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:52.975361,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:58.131291,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:59.230607,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:18:59.392761,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:19:03.145642,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:19:08.139144,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:19:12.720438,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:19:13.229919,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:19:14.310328,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:30:46.048235,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:30:46.734949,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:30:47.403887,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:30:52.045417,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:30:55.231826,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:31:10.053285,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:10.217324,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:12.267678,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:12.279200,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:12.783191,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:13.893591,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:14.075712,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:14.243459,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:15.058006,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,CRITICAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:31:15.242471,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:16.554608,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:17.821456,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:18.000115,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:18.987100,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:21.693014,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:22.387065,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:23.070205,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:29.382526,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:31:34.421723,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:31:34.892667,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:38.191101,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:38.198500,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:39.357289,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:39.543903,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:40.053519,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:40.064943,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:40.716063,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:40.899724,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:41.396780,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:41.568092,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:31:43.358485,Unknown,Unknown,0,Webcam,Local,127.0.0.1,2,NORMAL,0.07233796296296297,0.0,DISCONNECTED,0
2026-05-14T18:31:43.365194,Unknown,Unknown,0,Webcam,Local,127.0.0.1,2,NORMAL,0.07233796296296297,0.0,DISCONNECTED,0
2026-05-14T18:31:44.715169,Unknown,Unknown,0,Webcam,Local,127.0.0.1,2,NORMAL,0.07233796296296297,0.0,DISCONNECTED,0
2026-05-14T18:31:46.498106,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:46.827282,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:31:46.996903,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:49.780642,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:54.633036,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:31:54.812703,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:54.818834,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:59.768911,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:59.780865,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:31:59.953260,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:32:00.271009,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:32:00.623663,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,CRITICAL,0.03616898148148148,0.0,DISCONNECTED,0
